geoid,name,estimate_coresident_grandparents_total,estimate_responsible_total,estimate_less_than_six_months,estimate_six_to_eleven_months,estimate_one_or_two_years,estimate_three_or_four_years,estimate_five_plus_years,estimate_not_responsible,moe_coresident_grandparents_total,moe_responsible_total,moe_less_than_six_months,moe_six_to_eleven_months,moe_one_or_two_years,moe_three_or_four_years,moe_five_plus_years,moe_not_responsible,duration_sum,duration_difference,duration_reconciliation_status,coresident_components_sum,coresident_difference,coresident_reconciliation_status,pct_responsible,moe_ratio,moe_exceeds_estimate,high_moe_flag,severe_moe_flag,cv_responsible_percent,responsible_ci90_lower,responsible_ci90_upper,pct_responsible_moe,percent_responsible_grandparents_less_than_six_months,percent_responsible_grandparents_less_than_six_months_moe,percent_responsible_grandparents_six_to_eleven_months,percent_responsible_grandparents_six_to_eleven_months_moe,percent_responsible_grandparents_one_or_two_years,percent_responsible_grandparents_one_or_two_years_moe,percent_responsible_grandparents_three_or_four_years,percent_responsible_grandparents_three_or_four_years_moe,percent_responsible_grandparents_five_plus_years,percent_responsible_grandparents_five_plus_years_moe,pct_responsible_ci90_lower,pct_responsible_ci90_upper,pct_responsible_cv_percent,pct_responsible_exclusion,percent_responsible_grandparents_less_than_six_months_ci90_lower,percent_responsible_grandparents_less_than_six_months_ci90_upper,percent_responsible_grandparents_less_than_six_months_cv_percent,percent_responsible_grandparents_less_than_six_months_exclusion,percent_responsible_grandparents_six_to_eleven_months_ci90_lower,percent_responsible_grandparents_six_to_eleven_months_ci90_upper,percent_responsible_grandparents_six_to_eleven_months_cv_percent,percent_responsible_grandparents_six_to_eleven_months_exclusion,percent_responsible_grandparents_one_or_two_years_ci90_lower,percent_responsible_grandparents_one_or_two_years_ci90_upper,percent_responsible_grandparents_one_or_two_years_cv_percent,percent_responsible_grandparents_one_or_two_years_exclusion,percent_responsible_grandparents_three_or_four_years_ci90_lower,percent_responsible_grandparents_three_or_four_years_ci90_upper,percent_responsible_grandparents_three_or_four_years_cv_percent,percent_responsible_grandparents_three_or_four_years_exclusion,percent_responsible_grandparents_five_plus_years_ci90_lower,percent_responsible_grandparents_five_plus_years_ci90_upper,percent_responsible_grandparents_five_plus_years_cv_percent,percent_responsible_grandparents_five_plus_years_exclusion,acs_year,acs_period,acs_product,state_fips,map_pct_responsible,five_core_county,national_rank_caregiver_count,national_percentile_caregiver_count,national_decile_caregiver_count,eligible_n_caregiver_count,exclusion_reason_caregiver_count,national_rank_caregiving_percent,national_percentile_caregiving_percent,national_decile_caregiving_percent,eligible_n_caregiving_percent,exclusion_reason_caregiving_percent,national_rank_less_than_six_months,national_percentile_less_than_six_months,national_decile_less_than_six_months,eligible_n_less_than_six_months,exclusion_reason_less_than_six_months,national_rank_six_to_eleven_months,national_percentile_six_to_eleven_months,national_decile_six_to_eleven_months,eligible_n_six_to_eleven_months,exclusion_reason_six_to_eleven_months,national_rank_one_or_two_years,national_percentile_one_or_two_years,national_decile_one_or_two_years,eligible_n_one_or_two_years,exclusion_reason_one_or_two_years,national_rank_three_or_four_years,national_percentile_three_or_four_years,national_decile_three_or_four_years,eligible_n_three_or_four_years,exclusion_reason_three_or_four_years,national_rank_five_plus_years,national_percentile_five_plus_years,national_decile_five_plus_years,eligible_n_five_plus_years,exclusion_reason_five_plus_years
13181,"Lincoln County, Georgia",197,109,0,0,24,30,55,88,91,86,20,20,38,44,54,48,109,0,Pass,197,0,Pass,55.32994923857868,0.7889908256880734,FALSE,TRUE,TRUE,47.96723627927722,23,195,35.390766625326336,0,18.34862385321101,0,18.34862385321101,22.018348623853214,30.225650852895008,27.522935779816514,34.02846322522694,50.45871559633027,29.485356024664778,19.939182613252342,90.72071586390501,38.88682106626651,Percentage MOE exceeds 50% of estimate,0,18.34862385321101,NA,Unavailable MOE or zero percentage,0,18.34862385321101,NA,Unavailable MOE or zero percentage,0,52.24399947674822,83.45717132977948,Percentage MOE exceeds 50% of estimate,0,61.55139900504346,75.16580666662095,Percentage MOE exceeds 50% of estimate,20.973359571665494,79.94407162099505,35.525723206972586,Percentage MOE exceeds 50% of estimate,2024,2020-2024,ACS five-year,13,NA,FALSE,2152,31.345419847328245,4,3144,Retained,NA,NA,NA,1531,Percentage MOE exceeds 50% of estimate,NA,NA,NA,132,Unavailable MOE or zero percentage,NA,NA,NA,119,Unavailable MOE or zero percentage,NA,NA,NA,420,Percentage MOE exceeds 50% of estimate,NA,NA,NA,354,Percentage MOE exceeds 50% of estimate,NA,NA,NA,1337,Percentage MOE exceeds 50% of estimate
13183,"Long County, Georgia",492,330,0,0,6,66,258,162,254,230,23,23,12,68,241,106,330,0,Pass,492,0,Pass,67.07317073170732,0.696969696969697,FALSE,TRUE,TRUE,42.3727488908203,100,560,31.405876299893965,0,6.969696969696971,0,6.969696969696971,1.8181818181818181,3.4084160502967595,20,15.17573821278656,78.18181818181819,48.62330749670877,35.66729443181336,98.47904703160128,28.46654906932926,Caregiver count MOE exceeds 50% of estimate,0,6.969696969696971,NA,Unavailable MOE or zero percentage,0,6.969696969696971,NA,Unavailable MOE or zero percentage,0,5.226597868478578,113.96934030766042,Percentage MOE exceeds 50% of estimate,4.824261787213439,35.17573821278656,46.13096862884048,Percentage MOE exceeds 50% of estimate,29.558510685109418,100,37.81041765238132,Percentage MOE exceeds 50% of estimate,2024,2020-2024,ACS five-year,13,NA,FALSE,1227,60.94147582697201,7,3144,Retained,NA,NA,NA,1531,Caregiver count MOE exceeds 50% of estimate,NA,NA,NA,132,Unavailable MOE or zero percentage,NA,NA,NA,119,Unavailable MOE or zero percentage,NA,NA,NA,420,Percentage MOE exceeds 50% of estimate,NA,NA,NA,354,Percentage MOE exceeds 50% of estimate,NA,NA,NA,1337,Percentage MOE exceeds 50% of estimate
13189,"McDuffie County, Georgia",401,232,19,0,0,0,213,169,196,177,30,27,27,27,179,106,232,0,Pass,401,0,Pass,57.85536159600998,0.7629310344827587,FALSE,TRUE,TRUE,46.382913469130685,55,409,33.89157879849376,8.189655172413794,11.321323826440926,0,11.637931034482758,0,11.637931034482758,0,11.637931034482758,91.8103448275862,32.35156903311754,23.963782797516217,91.74694039450374,35.61401451208174,Percentage MOE exceeds 50% of estimate,0,19.510978998854718,84.04354056022629,Percentage MOE exceeds 50% of estimate,0,11.637931034482758,NA,Unavailable MOE or zero percentage,0,11.637931034482758,NA,Unavailable MOE or zero percentage,0,11.637931034482758,NA,Unavailable MOE or zero percentage,59.458775794468664,100,21.42281183420553,Caregiver count MOE exceeds 50% of estimate,2024,2020-2024,ACS five-year,13,NA,FALSE,1539,50.98600508905852,6,3144,Retained,NA,NA,NA,1531,Percentage MOE exceeds 50% of estimate,NA,NA,NA,132,Percentage MOE exceeds 50% of estimate,NA,NA,NA,119,Unavailable MOE or zero percentage,NA,NA,NA,420,Unavailable MOE or zero percentage,NA,NA,NA,354,Unavailable MOE or zero percentage,NA,NA,NA,1337,Caregiver count MOE exceeds 50% of estimate
13193,"Macon County, Georgia",478,242,36,0,52,49,105,236,149,122,52,23,67,51,73,103,242,0,Pass,478,0,Pass,50.627615062761514,0.5041322314049587,FALSE,TRUE,TRUE,30.649063426956968,120,364,20.059193011909308,14.87603305785124,20.136404333091605,0,9.50413223140496,21.487603305785125,25.478751352223806,20.24793388429752,18.437290061081864,43.388429752066116,20.772443650179923,30.568422050852206,70.68680807467082,24.087888436200604,Caregiver count MOE exceeds 50% of estimate,0,35.01243739094284,82.29387859540758,Percentage MOE exceeds 50% of estimate,0,9.50413223140496,NA,Unavailable MOE or zero percentage,0,46.96635465800893,72.08798828204034,Percentage MOE exceeds 50% of estimate,1.8106438232156563,38.685223945379384,55.359112285853705,Percentage MOE exceeds 50% of estimate,22.615986101886193,64.16087340224604,29.10625967520239,Caregiver count MOE exceeds 50% of estimate,2024,2020-2024,ACS five-year,13,NA,FALSE,1503,52.099236641221374,6,3144,Retained,NA,NA,NA,1531,Caregiver count MOE exceeds 50% of estimate,NA,NA,NA,132,Percentage MOE exceeds 50% of estimate,NA,NA,NA,119,Unavailable MOE or zero percentage,NA,NA,NA,420,Percentage MOE exceeds 50% of estimate,NA,NA,NA,354,Percentage MOE exceeds 50% of estimate,NA,NA,NA,1337,Caregiver count MOE exceeds 50% of estimate
13197,"Marion County, Georgia",157,85,5,13,0,0,67,72,99,85,9,19,20,20,81,53,85,0,Pass,157,0,Pass,54.14012738853503,1,FALSE,TRUE,TRUE,60.79568319117694,0,170,42.01976317081794,5.88235294117647,8.803899733585745,15.294117647058824,16.301654659471783,0,23.52941176470588,0,23.52941176470588,78.82352941176471,53.55203141995785,12.12036421771709,96.15989055935296,47.1853379872599,Percentage MOE exceeds 50% of estimate,0,14.686252674762216,90.99064683849421,Percentage MOE exceeds 50% of estimate,0,31.595772306530606,64.80074594952592,Percentage MOE exceeds 50% of estimate,0,23.52941176470588,NA,Unavailable MOE or zero percentage,0,23.52941176470588,NA,Unavailable MOE or zero percentage,25.27149799180686,100,41.304066954984386,Percentage MOE exceeds 50% of estimate,2024,2020-2024,ACS five-year,13,NA,FALSE,2302,26.765267175572518,3,3144,Retained,NA,NA,NA,1531,Percentage MOE exceeds 50% of estimate,NA,NA,NA,132,Percentage MOE exceeds 50% of estimate,NA,NA,NA,119,Percentage MOE exceeds 50% of estimate,NA,NA,NA,420,Unavailable MOE or zero percentage,NA,NA,NA,354,Unavailable MOE or zero percentage,NA,NA,NA,1337,Percentage MOE exceeds 50% of estimate
13201,"Miller County, Georgia",128,32,9,10,0,0,13,96,68,29,13,17,20,20,16,55,32,0,Pass,128,0,Pass,25,0.90625,FALSE,TRUE,TRUE,55.0960878920041,3,61,18.355218944485514,28.125,31.634445528899324,31.25,44.9469189700734,0,62.5,0,62.5,40.625,33.83123158909473,6.6447810555144855,43.355218944485514,44.63672303414522,Percentage MOE exceeds 50% of estimate,0,59.75944552889932,68.38178589523581,Percentage MOE exceeds 50% of estimate,0,76.1969189700734,87.44251667597067,Percentage MOE exceeds 50% of estimate,0,62.5,NA,Unavailable MOE or zero percentage,0,62.5,NA,Unavailable MOE or zero percentage,6.7937684109052725,74.45623158909473,50.62874677311854,Percentage MOE exceeds 50% of estimate,2024,2020-2024,ACS five-year,13,NA,FALSE,2688,14.360687022900763,2,3144,Retained,NA,NA,NA,1531,Percentage MOE exceeds 50% of estimate,NA,NA,NA,132,Percentage MOE exceeds 50% of estimate,NA,NA,NA,119,Percentage MOE exceeds 50% of estimate,NA,NA,NA,420,Unavailable MOE or zero percentage,NA,NA,NA,354,Unavailable MOE or zero percentage,NA,NA,NA,1337,Percentage MOE exceeds 50% of estimate
13205,"Mitchell County, Georgia",495,229,0,0,132,2,95,266,183,135,27,27,123,3,66,109,229,0,Pass,495,0,Pass,46.26262626262626,0.5895196506550219,FALSE,TRUE,TRUE,35.840249916196015,94,364,21.243441794147564,0,11.790393013100436,0,11.790393013100436,57.64192139737992,41.59621356694137,0.8733624454148471,1.2046282167339177,41.48471615720524,15.249561666359387,25.0191844684787,67.50606805677383,27.916909642688445,Caregiver count MOE exceeds 50% of estimate,0,11.790393013100436,NA,Unavailable MOE or zero percentage,0,11.790393013100436,NA,Unavailable MOE or zero percentage,16.045707830438545,99.23813496432129,43.87206672960163,Percentage MOE exceeds 50% of estimate,0,2.077990662148765,83.85544376472531,Percentage MOE exceeds 50% of estimate,26.235154490845854,56.734277823564625,22.34817074218495,Caregiver count MOE exceeds 50% of estimate,2024,2020-2024,ACS five-year,13,NA,FALSE,1552,50.62022900763359,6,3144,Retained,NA,NA,NA,1531,Caregiver count MOE exceeds 50% of estimate,NA,NA,NA,132,Unavailable MOE or zero percentage,NA,NA,NA,119,Unavailable MOE or zero percentage,NA,NA,NA,420,Percentage MOE exceeds 50% of estimate,NA,NA,NA,354,Percentage MOE exceeds 50% of estimate,NA,NA,NA,1337,Caregiver count MOE exceeds 50% of estimate
13211,"Morgan County, Georgia",584,195,72,0,39,32,52,389,218,106,77,27,28,41,55,166,195,0,Pass,584,0,Pass,33.39041095890411,0.5435897435897435,FALSE,TRUE,TRUE,33.047909837255155,89,301,13.19433079740821,36.92307692307693,34.00576517777635,0,13.846153846153847,20,9.379990453475836,16.41025641025641,19.03951691965561,26.666666666666668,24.1951063322485,20.196080161495903,46.584741756312326,24.023614326463072,Caregiver count MOE exceeds 50% of estimate,2.91731174530058,70.92884210085327,55.992184257252944,Percentage MOE exceeds 50% of estimate,0,13.846153846153847,NA,Unavailable MOE or zero percentage,10.620009546524164,29.379990453475834,28.51314639728905,Caregiver count MOE exceeds 50% of estimate,0,35.44977332991202,70.53640173696405,Percentage MOE exceeds 50% of estimate,2.471560334418168,50.86177299891517,55.160925725708196,Percentage MOE exceeds 50% of estimate,2024,2020-2024,ACS five-year,13,NA,FALSE,1699,45.849236641221374,5,3144,Retained,NA,NA,NA,1531,Caregiver count MOE exceeds 50% of estimate,NA,NA,NA,132,Percentage MOE exceeds 50% of estimate,NA,NA,NA,119,Unavailable MOE or zero percentage,NA,NA,NA,420,Caregiver count MOE exceeds 50% of estimate,NA,NA,NA,354,Percentage MOE exceeds 50% of estimate,NA,NA,NA,1337,Percentage MOE exceeds 50% of estimate
13219,"Oconee County, Georgia",514,127,4,0,40,20,63,387,166,90,10,30,54,33,62,140,127,0,Pass,514,0,Pass,24.708171206225682,0.7086614173228346,FALSE,TRUE,TRUE,43.083555017369484,37,217,15.58573837515342,3.149606299212598,7.5510449656251035,0,23.62204724409449,31.496062992125985,36.190319466836065,15.748031496062993,23.465618512598514,49.60629921259843,33.874416708481334,9.122432831072262,40.293909581379104,38.349483846770674,Percentage MOE exceeds 50% of estimate,0,10.700651264837703,145.75502265386095,Percentage MOE exceeds 50% of estimate,0,23.62204724409449,NA,Unavailable MOE or zero percentage,0,67.68638245896204,69.85683250136064,Percentage MOE exceeds 50% of estimate,0,39.2136500086615,90.58962762003671,Percentage MOE exceeds 50% of estimate,15.731882504117095,83.48071592107976,41.515257924576545,Percentage MOE exceeds 50% of estimate,2024,2020-2024,ACS five-year,13,NA,FALSE,2037,35.13040712468193,4,3144,Retained,NA,NA,NA,1531,Percentage MOE exceeds 50% of estimate,NA,NA,NA,132,Percentage MOE exceeds 50% of estimate,NA,NA,NA,119,Unavailable MOE or zero percentage,NA,NA,NA,420,Percentage MOE exceeds 50% of estimate,NA,NA,NA,354,Percentage MOE exceeds 50% of estimate,NA,NA,NA,1337,Percentage MOE exceeds 50% of estimate
13221,"Oglethorpe County, Georgia",386,68,6,0,55,0,7,318,157,58,11,23,57,23,9,135,68,0,Pass,386,0,Pass,17.616580310880828,0.8529411764705882,FALSE,TRUE,TRUE,51.85514154541563,10,126,13.207439155808364,8.823529411764707,14.319156883431528,0,33.82352941176471,80.88235294117648,47.61360327314137,0,33.82352941176471,10.294117647058822,9.903522070674727,4.409141155072463,30.824019466689194,45.57952068525625,Percentage MOE exceeds 50% of estimate,0,23.142686295196235,98.66153155098456,Percentage MOE exceeds 50% of estimate,0,33.82352941176471,NA,Unavailable MOE or zero percentage,33.268749668035106,100,35.78903722409665,Percentage MOE exceeds 50% of estimate,0,33.82352941176471,NA,Unavailable MOE or zero percentage,0.39059557638409537,20.19763971773355,58.48887791345531,Percentage MOE exceeds 50% of estimate,2024,2020-2024,ACS five-year,13,NA,FALSE,2399,23.536895674300254,3,3144,Retained,NA,NA,NA,1531,Percentage MOE exceeds 50% of estimate,NA,NA,NA,132,Percentage MOE exceeds 50% of estimate,NA,NA,NA,119,Unavailable MOE or zero percentage,NA,NA,NA,420,Percentage MOE exceeds 50% of estimate,NA,NA,NA,354,Unavailable MOE or zero percentage,NA,NA,NA,1337,Percentage MOE exceeds 50% of estimate
13225,"Peach County, Georgia",718,473,100,0,98,46,229,245,276,243,71,27,110,90,157,108,473,0,Pass,718,0,Pass,65.87743732590529,0.5137420718816068,FALSE,TRUE,TRUE,31.23330024409302,230,716,22.453162646681513,21.141649048625794,10.360898274370768,0,5.708245243128964,20.718816067653275,20.676929959274435,9.725158562367865,18.35981774103916,48.41437632135307,21.979384254319402,43.42427467922378,88.33059997258681,20.721136375637826,Caregiver count MOE exceeds 50% of estimate,10.780750774255026,31.502547322996563,29.794170152758277,Caregiver count MOE exceeds 50% of estimate,0,5.708245243128964,NA,Unavailable MOE or zero percentage,0.04188610837883999,41.39574602692771,60.672775850970034,Percentage MOE exceeds 50% of estimate,0,28.084976303407025,114.77423793902612,Percentage MOE exceeds 50% of estimate,26.434992067033665,70.39376057567247,27.600307664675917,Caregiver count MOE exceeds 50% of estimate,2024,2020-2024,ACS five-year,13,NA,FALSE,944,69.97455470737914,7,3144,Retained,NA,NA,NA,1531,Caregiver count MOE exceeds 50% of estimate,NA,NA,NA,132,Caregiver count MOE exceeds 50% of estimate,NA,NA,NA,119,Unavailable MOE or zero percentage,NA,NA,NA,420,Percentage MOE exceeds 50% of estimate,NA,NA,NA,354,Percentage MOE exceeds 50% of estimate,NA,NA,NA,1337,Caregiver count MOE exceeds 50% of estimate
13227,"Pickens County, Georgia",939,313,18,0,28,36,231,626,315,174,21,30,31,45,169,220,313,0,Pass,939,0,Pass,33.33333333333333,0.5559105431309904,FALSE,TRUE,TRUE,33.7969612628268,139,487,14.776141955076266,5.7507987220447285,5.89863374592392,0,9.584664536741213,8.945686900958465,8.565133281158317,11.501597444089457,12.876979483401788,73.80191693290735,35.100905631006206,18.557191378257063,48.1094752884096,26.949769352660237,Caregiver count MOE exceeds 50% of estimate,0,11.649432467968648,62.35854979644803,Percentage MOE exceeds 50% of estimate,0,9.584664536741213,NA,Unavailable MOE or zero percentage,0.380553619800148,17.51082018211678,58.20940697082917,Percentage MOE exceeds 50% of estimate,0,24.378576927491245,68.0657420795479,Percentage MOE exceeds 50% of estimate,38.70101130190114,100,28.9150150450162,Caregiver count MOE exceeds 50% of estimate,2024,2020-2024,ACS five-year,13,NA,FALSE,1270,59.55788804071247,6,3144,Retained,NA,NA,NA,1531,Caregiver count MOE exceeds 50% of estimate,NA,NA,NA,132,Percentage MOE exceeds 50% of estimate,NA,NA,NA,119,Unavailable MOE or zero percentage,NA,NA,NA,420,Percentage MOE exceeds 50% of estimate,NA,NA,NA,354,Percentage MOE exceeds 50% of estimate,NA,NA,NA,1337,Caregiver count MOE exceeds 50% of estimate
13229,"Pierce County, Georgia",335,136,33,1,10,63,29,199,151,88,39,2,16,69,36,99,136,0,Pass,335,0,Pass,40.59701492537313,0.6470588235294118,FALSE,TRUE,TRUE,39.33838324134978,48,224,18.84650219344153,24.264705882352942,23.99642129183425,0.7352941176470588,1.3914972268291879,7.352941176470589,10.759729640983329,46.32352941176471,40.934416926914224,21.323529411764707,22.590238751876353,21.7505127319316,59.44351711881466,28.223404571013827,Caregiver count MOE exceeds 50% of estimate,0.268284590518693,48.261127174187195,60.123491034827275,Percentage MOE exceeds 50% of estimate,0,2.1267913444762465,115.05195340664369,Percentage MOE exceeds 50% of estimate,0,18.112670817453917,88.96373556872761,Percentage MOE exceeds 50% of estimate,5.389112484850486,87.25794633867893,53.72293248605951,Percentage MOE exceeds 50% of estimate,0,43.91376816364106,64.40720819952026,Percentage MOE exceeds 50% of estimate,2024,2020-2024,ACS five-year,13,NA,FALSE,1992,36.5617048346056,4,3144,Retained,NA,NA,NA,1531,Caregiver count MOE exceeds 50% of estimate,NA,NA,NA,132,Percentage MOE exceeds 50% of estimate,NA,NA,NA,119,Percentage MOE exceeds 50% of estimate,NA,NA,NA,420,Percentage MOE exceeds 50% of estimate,NA,NA,NA,354,Percentage MOE exceeds 50% of estimate,NA,NA,NA,1337,Percentage MOE exceeds 50% of estimate
13231,"Pike County, Georgia",510,226,0,0,104,13,109,284,157,115,23,23,71,15,81,101,226,0,Pass,510,0,Pass,44.31372549019608,0.5088495575221239,FALSE,TRUE,TRUE,30.935856491085612,111,341,17.954468903074662,0,10.176991150442479,0,10.176991150442479,46.017699115044245,20.943913960604092,5.752212389380531,5.956895930889974,48.23008849557522,26.11998267401746,26.359256587121415,62.26819439327074,24.632417862015682,Caregiver count MOE exceeds 50% of estimate,0,10.176991150442479,NA,Unavailable MOE or zero percentage,0,10.176991150442479,NA,Unavailable MOE or zero percentage,25.073785154440152,66.96161307564833,27.669778855064123,Caregiver count MOE exceeds 50% of estimate,0,11.709108320270506,62.959003128220566,Percentage MOE exceeds 50% of estimate,22.110105821557756,74.35007116959268,32.92513534894887,Percentage MOE exceeds 50% of estimate,2024,2020-2024,ACS five-year,13,NA,FALSE,1563,50.270356234096695,6,3144,Retained,NA,NA,NA,1531,Caregiver count MOE exceeds 50% of estimate,NA,NA,NA,132,Unavailable MOE or zero percentage,NA,NA,NA,119,Unavailable MOE or zero percentage,NA,NA,NA,420,Caregiver count MOE exceeds 50% of estimate,NA,NA,NA,354,Percentage MOE exceeds 50% of estimate,NA,NA,NA,1337,Percentage MOE exceeds 50% of estimate
13235,"Pulaski County, Georgia",279,87,0,0,69,0,18,192,132,102,20,20,102,20,29,92,87,0,Pass,279,0,Pass,31.182795698924732,1.1724137931034482,TRUE,TRUE,TRUE,71.2776975344833,0,189,33.4501905468057,0,22.988505747126435,0,22.988505747126435,79.3103448275862,71.41019487637259,0,22.988505747126435,20.689655172413794,22.863004288120774,0,64.63298624573044,65.21632014021841,Percentage MOE exceeds 50% of estimate,0,22.988505747126435,NA,Unavailable MOE or zero percentage,0,22.988505747126435,NA,Unavailable MOE or zero percentage,7.900149951213621,100,54.73978954147847,Percentage MOE exceeds 50% of estimate,0,22.988505747126435,NA,Unavailable MOE or zero percentage,0,43.55265946053457,67.181978332457,Percentage MOE exceeds 50% of estimate,2024,2020-2024,ACS five-year,13,NA,FALSE,2289,27.083333333333332,3,3144,Retained,NA,NA,NA,1531,Percentage MOE exceeds 50% of estimate,NA,NA,NA,132,Unavailable MOE or zero percentage,NA,NA,NA,119,Unavailable MOE or zero percentage,NA,NA,NA,420,Percentage MOE exceeds 50% of estimate,NA,NA,NA,354,Unavailable MOE or zero percentage,NA,NA,NA,1337,Percentage MOE exceeds 50% of estimate
13237,"Putnam County, Georgia",438,228,0,7,110,11,100,210,153,116,27,10,98,18,80,123,228,0,Pass,438,0,Pass,52.054794520547944,0.5087719298245614,FALSE,TRUE,TRUE,30.931137062177744,112,344,19.255198629769964,0,11.842105263157894,3.070175438596491,4.098388048579911,48.24561403508772,35.28434107082784,4.824561403508771,7.5034526516495985,43.859649122807014,27.077823625323884,32.79959589077798,71.30999315031791,22.488475201195676,Caregiver count MOE exceeds 50% of estimate,0,11.842105263157894,NA,Unavailable MOE or zero percentage,0,7.168563487176401,81.15637245468741,Percentage MOE exceeds 50% of estimate,12.961272964259877,83.52995510591556,44.46281106073982,Percentage MOE exceeds 50% of estimate,0,12.32801405515837,94.55316081538938,Percentage MOE exceeds 50% of estimate,16.78182549748313,70.9374727481309,37.533697135204065,Percentage MOE exceeds 50% of estimate,2024,2020-2024,ACS five-year,13,NA,FALSE,1555,50.5089058524173,6,3144,Retained,NA,NA,NA,1531,Caregiver count MOE exceeds 50% of estimate,NA,NA,NA,132,Unavailable MOE or zero percentage,NA,NA,NA,119,Percentage MOE exceeds 50% of estimate,NA,NA,NA,420,Percentage MOE exceeds 50% of estimate,NA,NA,NA,354,Percentage MOE exceeds 50% of estimate,NA,NA,NA,1337,Percentage MOE exceeds 50% of estimate
13239,"Quitman County, Georgia",147,42,17,0,0,0,25,105,87,34,19,14,14,14,26,69,42,0,Pass,147,0,Pass,28.57142857142857,0.8095238095238095,FALSE,TRUE,TRUE,49.21555305952418,8,76,15.780589411222113,40.476190476190474,31.190474129794826,0,33.33333333333333,0,33.33333333333333,0,33.33333333333333,59.523809523809526,38.862766657531,12.790839160206456,44.35201798265068,33.57871000451454,Percentage MOE exceeds 50% of estimate,9.285716346395649,71.6666646059853,46.84843512862322,Percentage MOE exceeds 50% of estimate,0,33.33333333333333,NA,Unavailable MOE or zero percentage,0,33.33333333333333,NA,Unavailable MOE or zero percentage,0,33.33333333333333,NA,Unavailable MOE or zero percentage,20.661042866278528,98.38657618134053,39.69316595401733,Percentage MOE exceeds 50% of estimate,2024,2020-2024,ACS five-year,13,NA,FALSE,2605,17.032442748091604,2,3144,Retained,NA,NA,NA,1531,Percentage MOE exceeds 50% of estimate,NA,NA,NA,132,Percentage MOE exceeds 50% of estimate,NA,NA,NA,119,Unavailable MOE or zero percentage,NA,NA,NA,420,Unavailable MOE or zero percentage,NA,NA,NA,354,Unavailable MOE or zero percentage,NA,NA,NA,1337,Percentage MOE exceeds 50% of estimate
13241,"Rabun County, Georgia",430,112,16,0,24,9,63,318,147,57,19,23,25,10,50,121,112,0,Pass,430,0,Pass,26.046511627906977,0.5089285714285714,FALSE,TRUE,TRUE,30.94066019550969,55,169,9.819904958532053,14.285714285714285,15.327366209999798,0,20.535714285714285,21.428571428571427,19.475979950526735,8.035714285714286,7.9369088464924396,56.25,34.2558939996684,16.226606669374924,35.86641658643903,22.920836362084316,Caregiver count MOE exceeds 50% of estimate,0,29.613080495714083,65.22863901808087,Percentage MOE exceeds 50% of estimate,0,20.535714285714285,NA,Unavailable MOE or zero percentage,1.9525914780446918,40.904551379098166,55.255923655797076,Percentage MOE exceeds 50% of estimate,0.09880543922184692,15.972623132206726,60.04815235982626,Percentage MOE exceeds 50% of estimate,21.9941060003316,90.5058939996684,37.024186293944524,Percentage MOE exceeds 50% of estimate,2024,2020-2024,ACS five-year,13,NA,FALSE,2132,32.092875318066156,4,3144,Retained,NA,NA,NA,1531,Caregiver count MOE exceeds 50% of estimate,NA,NA,NA,132,Percentage MOE exceeds 50% of estimate,NA,NA,NA,119,Unavailable MOE or zero percentage,NA,NA,NA,420,Percentage MOE exceeds 50% of estimate,NA,NA,NA,354,Percentage MOE exceeds 50% of estimate,NA,NA,NA,1337,Percentage MOE exceeds 50% of estimate
13243,"Randolph County, Georgia",180,110,0,25,38,15,32,70,111,79,20,42,59,13,39,91,110,0,Pass,180,0,Pass,61.111111111111114,0.7181818181818181,FALSE,TRUE,TRUE,43.662354291845254,31,189,22.49580817529198,0,18.181818181818183,22.727272727272727,34.51714506931423,34.54545454545455,47.55341738457761,13.636363636363635,6.615055899355777,29.09090909090909,28.644818853594607,38.61530293581913,83.6069192864031,22.379694986528825,Caregiver count MOE exceeds 50% of estimate,0,18.181818181818183,NA,Unavailable MOE or zero percentage,0,57.24441779658696,92.33371031710863,Percentage MOE exceeds 50% of estimate,0,82.09887193003215,83.68807230967485,Percentage MOE exceeds 50% of estimate,7.021307737007858,20.251419535719414,29.492235134938394,Caregiver count MOE exceeds 50% of estimate,0.4460902373144826,57.735727944503694,59.863420790655276,Percentage MOE exceeds 50% of estimate,2024,2020-2024,ACS five-year,13,NA,FALSE,2146,31.6793893129771,4,3144,Retained,NA,NA,NA,1531,Caregiver count MOE exceeds 50% of estimate,NA,NA,NA,132,Unavailable MOE or zero percentage,NA,NA,NA,119,Percentage MOE exceeds 50% of estimate,NA,NA,NA,420,Percentage MOE exceeds 50% of estimate,NA,NA,NA,354,Caregiver count MOE exceeds 50% of estimate,NA,NA,NA,1337,Percentage MOE exceeds 50% of estimate
