geoid,name,state_fips,acs_period,metric,value,national_rank,national_percentile,national_decile,eligible_n,exclusion_reason
31087,"Hitchcock County, Nebraska",31,2020-2024,one_or_two_years,0,NA,NA,NA,420,Unavailable MOE or zero percentage
31089,"Holt County, Nebraska",31,2020-2024,one_or_two_years,14.285714285714285,NA,NA,NA,420,Percentage MOE exceeds 50% of estimate
31091,"Hooker County, Nebraska",31,2020-2024,one_or_two_years,NA,NA,NA,NA,420,Missing input or nonpositive denominator
31093,"Howard County, Nebraska",31,2020-2024,one_or_two_years,41.17647058823529,NA,NA,NA,420,Percentage MOE exceeds 50% of estimate
31095,"Jefferson County, Nebraska",31,2020-2024,one_or_two_years,0,NA,NA,NA,420,Unavailable MOE or zero percentage
31097,"Johnson County, Nebraska",31,2020-2024,one_or_two_years,0,NA,NA,NA,420,Unavailable MOE or zero percentage
31099,"Kearney County, Nebraska",31,2020-2024,one_or_two_years,71.62162162162163,NA,NA,NA,420,Percentage MOE exceeds 50% of estimate
31101,"Keith County, Nebraska",31,2020-2024,one_or_two_years,0,NA,NA,NA,420,Unavailable MOE or zero percentage
31103,"Keya Paha County, Nebraska",31,2020-2024,one_or_two_years,NA,NA,NA,NA,420,Missing input or nonpositive denominator
31105,"Kimball County, Nebraska",31,2020-2024,one_or_two_years,0,NA,NA,NA,420,Unavailable MOE or zero percentage
31107,"Knox County, Nebraska",31,2020-2024,one_or_two_years,19.35483870967742,NA,NA,NA,420,Percentage MOE exceeds 50% of estimate
31109,"Lancaster County, Nebraska",31,2020-2024,one_or_two_years,18.393782383419687,NA,NA,NA,420,Percentage MOE exceeds 50% of estimate
31111,"Lincoln County, Nebraska",31,2020-2024,one_or_two_years,22.22222222222222,NA,NA,NA,420,Percentage MOE exceeds 50% of estimate
31113,"Logan County, Nebraska",31,2020-2024,one_or_two_years,NA,NA,NA,NA,420,Missing input or nonpositive denominator
31115,"Loup County, Nebraska",31,2020-2024,one_or_two_years,NA,NA,NA,NA,420,Missing input or nonpositive denominator
31117,"McPherson County, Nebraska",31,2020-2024,one_or_two_years,100,NA,NA,NA,420,Percentage MOE exceeds 50% of estimate
31119,"Madison County, Nebraska",31,2020-2024,one_or_two_years,76.11940298507463,NA,NA,NA,420,Percentage MOE exceeds 50% of estimate
31121,"Merrick County, Nebraska",31,2020-2024,one_or_two_years,21.21212121212121,NA,NA,NA,420,Caregiver count MOE exceeds 50% of estimate
31123,"Morrill County, Nebraska",31,2020-2024,one_or_two_years,10.416666666666668,NA,NA,NA,420,Percentage MOE exceeds 50% of estimate
31125,"Nance County, Nebraska",31,2020-2024,one_or_two_years,0,NA,NA,NA,420,Unavailable MOE or zero percentage
31127,"Nemaha County, Nebraska",31,2020-2024,one_or_two_years,0,NA,NA,NA,420,Unavailable MOE or zero percentage
31129,"Nuckolls County, Nebraska",31,2020-2024,one_or_two_years,0,NA,NA,NA,420,Unavailable MOE or zero percentage
31131,"Otoe County, Nebraska",31,2020-2024,one_or_two_years,12.738853503184714,NA,NA,NA,420,Percentage MOE exceeds 50% of estimate
31133,"Pawnee County, Nebraska",31,2020-2024,one_or_two_years,13.88888888888889,NA,NA,NA,420,Percentage MOE exceeds 50% of estimate
31135,"Perkins County, Nebraska",31,2020-2024,one_or_two_years,NA,NA,NA,NA,420,Missing input or nonpositive denominator
31137,"Phelps County, Nebraska",31,2020-2024,one_or_two_years,0,NA,NA,NA,420,Unavailable MOE or zero percentage
31139,"Pierce County, Nebraska",31,2020-2024,one_or_two_years,0,NA,NA,NA,420,Unavailable MOE or zero percentage
31141,"Platte County, Nebraska",31,2020-2024,one_or_two_years,21.256038647342994,NA,NA,NA,420,Percentage MOE exceeds 50% of estimate
31143,"Polk County, Nebraska",31,2020-2024,one_or_two_years,14.285714285714285,NA,NA,NA,420,Percentage MOE exceeds 50% of estimate
31145,"Red Willow County, Nebraska",31,2020-2024,one_or_two_years,0,NA,NA,NA,420,Unavailable MOE or zero percentage
31147,"Richardson County, Nebraska",31,2020-2024,one_or_two_years,0,NA,NA,NA,420,Unavailable MOE or zero percentage
31149,"Rock County, Nebraska",31,2020-2024,one_or_two_years,NA,NA,NA,NA,420,Missing input or nonpositive denominator
31151,"Saline County, Nebraska",31,2020-2024,one_or_two_years,33.70786516853933,NA,NA,NA,420,Percentage MOE exceeds 50% of estimate
31153,"Sarpy County, Nebraska",31,2020-2024,one_or_two_years,14.495412844036698,NA,NA,NA,420,Percentage MOE exceeds 50% of estimate
31155,"Saunders County, Nebraska",31,2020-2024,one_or_two_years,6.097560975609756,NA,NA,NA,420,Percentage MOE exceeds 50% of estimate
31157,"Scotts Bluff County, Nebraska",31,2020-2024,one_or_two_years,6.569343065693431,NA,NA,NA,420,Percentage MOE exceeds 50% of estimate
31159,"Seward County, Nebraska",31,2020-2024,one_or_two_years,37.5,NA,NA,NA,420,Percentage MOE exceeds 50% of estimate
31161,"Sheridan County, Nebraska",31,2020-2024,one_or_two_years,0,NA,NA,NA,420,Unavailable MOE or zero percentage
31163,"Sherman County, Nebraska",31,2020-2024,one_or_two_years,84.61538461538461,NA,NA,NA,420,Percentage MOE exceeds 50% of estimate
31165,"Sioux County, Nebraska",31,2020-2024,one_or_two_years,NA,NA,NA,NA,420,Missing input or nonpositive denominator
31167,"Stanton County, Nebraska",31,2020-2024,one_or_two_years,21.428571428571427,NA,NA,NA,420,Percentage MOE exceeds 50% of estimate
31169,"Thayer County, Nebraska",31,2020-2024,one_or_two_years,0,NA,NA,NA,420,Unavailable MOE or zero percentage
31171,"Thomas County, Nebraska",31,2020-2024,one_or_two_years,NA,NA,NA,NA,420,Missing input or nonpositive denominator
31173,"Thurston County, Nebraska",31,2020-2024,one_or_two_years,20.5,204,51.54761904761905,6,420,Retained
31175,"Valley County, Nebraska",31,2020-2024,one_or_two_years,0,NA,NA,NA,420,Unavailable MOE or zero percentage
31177,"Washington County, Nebraska",31,2020-2024,one_or_two_years,39.6551724137931,NA,NA,NA,420,Percentage MOE exceeds 50% of estimate
31179,"Wayne County, Nebraska",31,2020-2024,one_or_two_years,0,NA,NA,NA,420,Unavailable MOE or zero percentage
31181,"Webster County, Nebraska",31,2020-2024,one_or_two_years,30.76923076923077,NA,NA,NA,420,Percentage MOE exceeds 50% of estimate
31183,"Wheeler County, Nebraska",31,2020-2024,one_or_two_years,NA,NA,NA,NA,420,Missing input or nonpositive denominator
31185,"York County, Nebraska",31,2020-2024,one_or_two_years,30,NA,NA,NA,420,Percentage MOE exceeds 50% of estimate
32001,"Churchill County, Nevada",32,2020-2024,one_or_two_years,4.0358744394618835,NA,NA,NA,420,Percentage MOE exceeds 50% of estimate
32003,"Clark County, Nevada",32,2020-2024,one_or_two_years,23.088205880392028,140,66.78571428571429,7,420,Retained
32005,"Douglas County, Nevada",32,2020-2024,one_or_two_years,25.100401606425706,NA,NA,NA,420,Percentage MOE exceeds 50% of estimate
32007,"Elko County, Nevada",32,2020-2024,one_or_two_years,10.16260162601626,NA,NA,NA,420,Percentage MOE exceeds 50% of estimate
32009,"Esmeralda County, Nevada",32,2020-2024,one_or_two_years,NA,NA,NA,NA,420,Missing input or nonpositive denominator
32011,"Eureka County, Nevada",32,2020-2024,one_or_two_years,NA,NA,NA,NA,420,Missing input or nonpositive denominator
32013,"Humboldt County, Nevada",32,2020-2024,one_or_two_years,4.132231404958678,NA,NA,NA,420,Percentage MOE exceeds 50% of estimate
32015,"Lander County, Nevada",32,2020-2024,one_or_two_years,0,NA,NA,NA,420,Unavailable MOE or zero percentage
32017,"Lincoln County, Nevada",32,2020-2024,one_or_two_years,0,NA,NA,NA,420,Unavailable MOE or zero percentage
32019,"Lyon County, Nevada",32,2020-2024,one_or_two_years,15.551537070524413,NA,NA,NA,420,Percentage MOE exceeds 50% of estimate
32021,"Mineral County, Nevada",32,2020-2024,one_or_two_years,6.206896551724138,NA,NA,NA,420,Percentage MOE exceeds 50% of estimate
32023,"Nye County, Nevada",32,2020-2024,one_or_two_years,15.711252653927813,NA,NA,NA,420,Percentage MOE exceeds 50% of estimate
32027,"Pershing County, Nevada",32,2020-2024,one_or_two_years,100,NA,NA,NA,420,Percentage MOE exceeds 50% of estimate
32029,"Storey County, Nevada",32,2020-2024,one_or_two_years,100,NA,NA,NA,420,Percentage MOE exceeds 50% of estimate
32031,"Washoe County, Nevada",32,2020-2024,one_or_two_years,15.551244746201098,345,17.976190476190474,2,420,Retained
32033,"White Pine County, Nevada",32,2020-2024,one_or_two_years,0,NA,NA,NA,420,Unavailable MOE or zero percentage
32510,"Carson City, Nevada",32,2020-2024,one_or_two_years,28.169014084507044,NA,NA,NA,420,Percentage MOE exceeds 50% of estimate
33001,"Belknap County, New Hampshire",33,2020-2024,one_or_two_years,13.881019830028329,NA,NA,NA,420,Percentage MOE exceeds 50% of estimate
33003,"Carroll County, New Hampshire",33,2020-2024,one_or_two_years,14.02439024390244,NA,NA,NA,420,Percentage MOE exceeds 50% of estimate
33005,"Cheshire County, New Hampshire",33,2020-2024,one_or_two_years,8.256880733944955,NA,NA,NA,420,Percentage MOE exceeds 50% of estimate
33007,"Coos County, New Hampshire",33,2020-2024,one_or_two_years,8.438818565400844,NA,NA,NA,420,Percentage MOE exceeds 50% of estimate
33009,"Grafton County, New Hampshire",33,2020-2024,one_or_two_years,8.333333333333332,NA,NA,NA,420,Percentage MOE exceeds 50% of estimate
33011,"Hillsborough County, New Hampshire",33,2020-2024,one_or_two_years,20.340788072417464,207,50.833333333333336,6,420,Retained
33013,"Merrimack County, New Hampshire",33,2020-2024,one_or_two_years,22.77432712215321,NA,NA,NA,420,Percentage MOE exceeds 50% of estimate
33015,"Rockingham County, New Hampshire",33,2020-2024,one_or_two_years,16.16,328,22.023809523809526,3,420,Retained
33017,"Strafford County, New Hampshire",33,2020-2024,one_or_two_years,4.312114989733059,NA,NA,NA,420,Percentage MOE exceeds 50% of estimate
33019,"Sullivan County, New Hampshire",33,2020-2024,one_or_two_years,31.21951219512195,NA,NA,NA,420,Percentage MOE exceeds 50% of estimate
34001,"Atlantic County, New Jersey",34,2020-2024,one_or_two_years,23.31560283687943,NA,NA,NA,420,Percentage MOE exceeds 50% of estimate
34003,"Bergen County, New Jersey",34,2020-2024,one_or_two_years,19.189698492462313,241,42.73809523809524,5,420,Retained
34005,"Burlington County, New Jersey",34,2020-2024,one_or_two_years,24.00446594715296,123,70.83333333333333,8,420,Retained
34007,"Camden County, New Jersey",34,2020-2024,one_or_two_years,13.26724319763763,393,6.5476190476190474,1,420,Retained
34009,"Cape May County, New Jersey",34,2020-2024,one_or_two_years,16.909620991253643,NA,NA,NA,420,Percentage MOE exceeds 50% of estimate
34011,"Cumberland County, New Jersey",34,2020-2024,one_or_two_years,2.57201646090535,NA,NA,NA,420,Percentage MOE exceeds 50% of estimate
34013,"Essex County, New Jersey",34,2020-2024,one_or_two_years,9.589306470360325,415,1.3095238095238095,1,420,Retained
34015,"Gloucester County, New Jersey",34,2020-2024,one_or_two_years,14.069828035435123,385,8.452380952380953,1,420,Retained
34017,"Hudson County, New Jersey",34,2020-2024,one_or_two_years,20.249908122013967,208,50.595238095238095,6,420,Retained
34019,"Hunterdon County, New Jersey",34,2020-2024,one_or_two_years,12.834224598930483,NA,NA,NA,420,Percentage MOE exceeds 50% of estimate
34021,"Mercer County, New Jersey",34,2020-2024,one_or_two_years,12.37509607993851,NA,NA,NA,420,Percentage MOE exceeds 50% of estimate
34023,"Middlesex County, New Jersey",34,2020-2024,one_or_two_years,25.05529225908373,103,75.5952380952381,8,420,Retained
34025,"Monmouth County, New Jersey",34,2020-2024,one_or_two_years,24.798711755233494,110,73.92857142857143,8,420,Retained
34027,"Morris County, New Jersey",34,2020-2024,one_or_two_years,21.982758620689655,NA,NA,NA,420,Percentage MOE exceeds 50% of estimate
34029,"Ocean County, New Jersey",34,2020-2024,one_or_two_years,15.351115949918345,355,15.595238095238095,2,420,Retained
34031,"Passaic County, New Jersey",34,2020-2024,one_or_two_years,15.875265768958185,335,20.357142857142858,3,420,Retained
34033,"Salem County, New Jersey",34,2020-2024,one_or_two_years,7.79436152570481,NA,NA,NA,420,Percentage MOE exceeds 50% of estimate
34035,"Somerset County, New Jersey",34,2020-2024,one_or_two_years,30.327868852459016,NA,NA,NA,420,Percentage MOE exceeds 50% of estimate
34037,"Sussex County, New Jersey",34,2020-2024,one_or_two_years,39.519359145527375,23,94.64285714285714,10,420,Retained
34039,"Union County, New Jersey",34,2020-2024,one_or_two_years,23.20563628357552,135,67.97619047619048,7,420,Retained
34041,"Warren County, New Jersey",34,2020-2024,one_or_two_years,1.1385199240986716,NA,NA,NA,420,Percentage MOE exceeds 50% of estimate
35001,"Bernalillo County, New Mexico",35,2020-2024,one_or_two_years,19.548436896950985,230,45.357142857142854,5,420,Retained
35003,"Catron County, New Mexico",35,2020-2024,one_or_two_years,NA,NA,NA,NA,420,Missing input or nonpositive denominator
35005,"Chaves County, New Mexico",35,2020-2024,one_or_two_years,19.458128078817737,NA,NA,NA,420,Percentage MOE exceeds 50% of estimate
35006,"Cibola County, New Mexico",35,2020-2024,one_or_two_years,9.405940594059405,NA,NA,NA,420,Percentage MOE exceeds 50% of estimate
35007,"Colfax County, New Mexico",35,2020-2024,one_or_two_years,6.25,NA,NA,NA,420,Percentage MOE exceeds 50% of estimate
35009,"Curry County, New Mexico",35,2020-2024,one_or_two_years,4.067796610169491,NA,NA,NA,420,Percentage MOE exceeds 50% of estimate
35011,"De Baca County, New Mexico",35,2020-2024,one_or_two_years,NA,NA,NA,NA,420,Missing input or nonpositive denominator
35013,"Doña Ana County, New Mexico",35,2020-2024,one_or_two_years,22.429906542056074,158,62.5,7,420,Retained
35015,"Eddy County, New Mexico",35,2020-2024,one_or_two_years,22.15909090909091,NA,NA,NA,420,Percentage MOE exceeds 50% of estimate
35017,"Grant County, New Mexico",35,2020-2024,one_or_two_years,0,NA,NA,NA,420,Unavailable MOE or zero percentage
35019,"Guadalupe County, New Mexico",35,2020-2024,one_or_two_years,0,NA,NA,NA,420,Unavailable MOE or zero percentage
35021,"Harding County, New Mexico",35,2020-2024,one_or_two_years,0,NA,NA,NA,420,Unavailable MOE or zero percentage
35023,"Hidalgo County, New Mexico",35,2020-2024,one_or_two_years,10.81081081081081,NA,NA,NA,420,Percentage MOE exceeds 50% of estimate
35025,"Lea County, New Mexico",35,2020-2024,one_or_two_years,6.525037936267071,NA,NA,NA,420,Percentage MOE exceeds 50% of estimate
35027,"Lincoln County, New Mexico",35,2020-2024,one_or_two_years,59.195402298850574,NA,NA,NA,420,Percentage MOE exceeds 50% of estimate
35028,"Los Alamos County, New Mexico",35,2020-2024,one_or_two_years,0,NA,NA,NA,420,Unavailable MOE or zero percentage
35029,"Luna County, New Mexico",35,2020-2024,one_or_two_years,9.722222222222223,NA,NA,NA,420,Percentage MOE exceeds 50% of estimate
35031,"McKinley County, New Mexico",35,2020-2024,one_or_two_years,9.1164095371669,NA,NA,NA,420,Percentage MOE exceeds 50% of estimate
35033,"Mora County, New Mexico",35,2020-2024,one_or_two_years,NA,NA,NA,NA,420,Missing input or nonpositive denominator
35035,"Otero County, New Mexico",35,2020-2024,one_or_two_years,11.741935483870968,NA,NA,NA,420,Percentage MOE exceeds 50% of estimate
35037,"Quay County, New Mexico",35,2020-2024,one_or_two_years,0,NA,NA,NA,420,Unavailable MOE or zero percentage
35039,"Rio Arriba County, New Mexico",35,2020-2024,one_or_two_years,10.187110187110187,NA,NA,NA,420,Percentage MOE exceeds 50% of estimate
35041,"Roosevelt County, New Mexico",35,2020-2024,one_or_two_years,0,NA,NA,NA,420,Unavailable MOE or zero percentage
35043,"Sandoval County, New Mexico",35,2020-2024,one_or_two_years,21.73913043478261,NA,NA,NA,420,Percentage MOE exceeds 50% of estimate
35045,"San Juan County, New Mexico",35,2020-2024,one_or_two_years,24.504504504504503,118,72.02380952380952,8,420,Retained
35047,"San Miguel County, New Mexico",35,2020-2024,one_or_two_years,5.591397849462366,NA,NA,NA,420,Percentage MOE exceeds 50% of estimate
35049,"Santa Fe County, New Mexico",35,2020-2024,one_or_two_years,24.324324324324326,120,71.54761904761905,8,420,Retained
35051,"Sierra County, New Mexico",35,2020-2024,one_or_two_years,0,NA,NA,NA,420,Unavailable MOE or zero percentage
35053,"Socorro County, New Mexico",35,2020-2024,one_or_two_years,7.281553398058252,NA,NA,NA,420,Percentage MOE exceeds 50% of estimate
35055,"Taos County, New Mexico",35,2020-2024,one_or_two_years,2.146690518783542,NA,NA,NA,420,Percentage MOE exceeds 50% of estimate
35057,"Torrance County, New Mexico",35,2020-2024,one_or_two_years,0,NA,NA,NA,420,Unavailable MOE or zero percentage
35059,"Union County, New Mexico",35,2020-2024,one_or_two_years,79.66101694915254,NA,NA,NA,420,Percentage MOE exceeds 50% of estimate
35061,"Valencia County, New Mexico",35,2020-2024,one_or_two_years,11.547085201793722,NA,NA,NA,420,Percentage MOE exceeds 50% of estimate
36001,"Albany County, New York",36,2020-2024,one_or_two_years,7.397003745318352,NA,NA,NA,420,Percentage MOE exceeds 50% of estimate
36003,"Allegany County, New York",36,2020-2024,one_or_two_years,24.81203007518797,NA,NA,NA,420,Percentage MOE exceeds 50% of estimate
36005,"Bronx County, New York",36,2020-2024,one_or_two_years,18.5934909693744,252,40.11904761904762,5,420,Retained
36007,"Broome County, New York",36,2020-2024,one_or_two_years,26.886446886446887,78,81.54761904761905,9,420,Retained
36009,"Cattaraugus County, New York",36,2020-2024,one_or_two_years,8.56610800744879,418,0.5952380952380952,1,420,Retained
36011,"Cayuga County, New York",36,2020-2024,one_or_two_years,14.979757085020243,NA,NA,NA,420,Percentage MOE exceeds 50% of estimate
36013,"Chautauqua County, New York",36,2020-2024,one_or_two_years,11.926605504587156,NA,NA,NA,420,Percentage MOE exceeds 50% of estimate
36015,"Chemung County, New York",36,2020-2024,one_or_two_years,29.510703363914377,NA,NA,NA,420,Percentage MOE exceeds 50% of estimate
36017,"Chenango County, New York",36,2020-2024,one_or_two_years,17.21132897603486,NA,NA,NA,420,Percentage MOE exceeds 50% of estimate
36019,"Clinton County, New York",36,2020-2024,one_or_two_years,14.40443213296399,378,10.119047619047619,2,420,Retained
36021,"Columbia County, New York",36,2020-2024,one_or_two_years,63.23529411764706,4,99.16666666666667,10,420,Retained
36023,"Cortland County, New York",36,2020-2024,one_or_two_years,17.058823529411764,NA,NA,NA,420,Percentage MOE exceeds 50% of estimate
36025,"Delaware County, New York",36,2020-2024,one_or_two_years,25.9656652360515,89,78.92857142857143,8,420,Retained
36027,"Dutchess County, New York",36,2020-2024,one_or_two_years,17.68092105263158,NA,NA,NA,420,Percentage MOE exceeds 50% of estimate
36029,"Erie County, New York",36,2020-2024,one_or_two_years,20.906014058838842,192,54.404761904761905,6,420,Retained
36031,"Essex County, New York",36,2020-2024,one_or_two_years,21.5,NA,NA,NA,420,Percentage MOE exceeds 50% of estimate
36033,"Franklin County, New York",36,2020-2024,one_or_two_years,31.464174454828658,NA,NA,NA,420,Percentage MOE exceeds 50% of estimate
36035,"Fulton County, New York",36,2020-2024,one_or_two_years,17.766497461928935,NA,NA,NA,420,Percentage MOE exceeds 50% of estimate
36037,"Genesee County, New York",36,2020-2024,one_or_two_years,0,NA,NA,NA,420,Unavailable MOE or zero percentage
36039,"Greene County, New York",36,2020-2024,one_or_two_years,12.267657992565056,NA,NA,NA,420,Percentage MOE exceeds 50% of estimate
36041,"Hamilton County, New York",36,2020-2024,one_or_two_years,37.5,NA,NA,NA,420,Caregiver count MOE exceeds 50% of estimate
36043,"Herkimer County, New York",36,2020-2024,one_or_two_years,19.736842105263158,NA,NA,NA,420,Percentage MOE exceeds 50% of estimate
36045,"Jefferson County, New York",36,2020-2024,one_or_two_years,3.375527426160337,NA,NA,NA,420,Percentage MOE exceeds 50% of estimate
36047,"Kings County, New York",36,2020-2024,one_or_two_years,21.773288439955106,168,60.11904761904762,7,420,Retained
36049,"Lewis County, New York",36,2020-2024,one_or_two_years,26.5625,NA,NA,NA,420,Percentage MOE exceeds 50% of estimate
36051,"Livingston County, New York",36,2020-2024,one_or_two_years,24.878048780487806,NA,NA,NA,420,Percentage MOE exceeds 50% of estimate
36053,"Madison County, New York",36,2020-2024,one_or_two_years,12.540192926045016,398,5.357142857142857,1,420,Retained
36055,"Monroe County, New York",36,2020-2024,one_or_two_years,19.768403639371382,222,47.26190476190476,5,420,Retained
36057,"Montgomery County, New York",36,2020-2024,one_or_two_years,4.5602605863192185,NA,NA,NA,420,Percentage MOE exceeds 50% of estimate
36059,"Nassau County, New York",36,2020-2024,one_or_two_years,18.56252434748734,253,39.88095238095238,4,420,Retained
36061,"New York County, New York",36,2020-2024,one_or_two_years,11.19965539521861,407,3.2142857142857144,1,420,Retained
36063,"Niagara County, New York",36,2020-2024,one_or_two_years,32.58110014104372,NA,NA,NA,420,Percentage MOE exceeds 50% of estimate
36065,"Oneida County, New York",36,2020-2024,one_or_two_years,10.159651669085632,NA,NA,NA,420,Percentage MOE exceeds 50% of estimate
36067,"Onondaga County, New York",36,2020-2024,one_or_two_years,13.526052819414705,391,7.023809523809524,1,420,Retained
36069,"Ontario County, New York",36,2020-2024,one_or_two_years,17.228464419475657,NA,NA,NA,420,Percentage MOE exceeds 50% of estimate
36071,"Orange County, New York",36,2020-2024,one_or_two_years,21.273408239700377,183,56.54761904761905,6,420,Retained
36073,"Orleans County, New York",36,2020-2024,one_or_two_years,0,NA,NA,NA,420,Unavailable MOE or zero percentage
36075,"Oswego County, New York",36,2020-2024,one_or_two_years,30.15267175572519,53,87.5,9,420,Retained
36077,"Otsego County, New York",36,2020-2024,one_or_two_years,11.794871794871794,NA,NA,NA,420,Percentage MOE exceeds 50% of estimate
36079,"Putnam County, New York",36,2020-2024,one_or_two_years,19.170984455958546,NA,NA,NA,420,Percentage MOE exceeds 50% of estimate
36081,"Queens County, New York",36,2020-2024,one_or_two_years,21.951219512195124,164,61.07142857142857,7,420,Retained
36083,"Rensselaer County, New York",36,2020-2024,one_or_two_years,24.889543446244478,108,74.4047619047619,8,420,Retained
36085,"Richmond County, New York",36,2020-2024,one_or_two_years,19.402985074626866,232,44.88095238095238,5,420,Retained
36087,"Rockland County, New York",36,2020-2024,one_or_two_years,19.30164888457808,NA,NA,NA,420,Percentage MOE exceeds 50% of estimate
36089,"St. Lawrence County, New York",36,2020-2024,one_or_two_years,10,NA,NA,NA,420,Percentage MOE exceeds 50% of estimate
36091,"Saratoga County, New York",36,2020-2024,one_or_two_years,22.595078299776286,NA,NA,NA,420,Percentage MOE exceeds 50% of estimate
36093,"Schenectady County, New York",36,2020-2024,one_or_two_years,27.326968973747018,NA,NA,NA,420,Percentage MOE exceeds 50% of estimate
36095,"Schoharie County, New York",36,2020-2024,one_or_two_years,33.33333333333333,NA,NA,NA,420,Percentage MOE exceeds 50% of estimate
36097,"Schuyler County, New York",36,2020-2024,one_or_two_years,9.803921568627452,NA,NA,NA,420,Percentage MOE exceeds 50% of estimate
36099,"Seneca County, New York",36,2020-2024,one_or_two_years,23.89937106918239,NA,NA,NA,420,Percentage MOE exceeds 50% of estimate
36101,"Steuben County, New York",36,2020-2024,one_or_two_years,18.166089965397923,NA,NA,NA,420,Percentage MOE exceeds 50% of estimate
36103,"Suffolk County, New York",36,2020-2024,one_or_two_years,15.864121870075293,336,20.11904761904762,3,420,Retained
36105,"Sullivan County, New York",36,2020-2024,one_or_two_years,4.398826979472141,NA,NA,NA,420,Percentage MOE exceeds 50% of estimate
36107,"Tioga County, New York",36,2020-2024,one_or_two_years,21.323529411764707,NA,NA,NA,420,Percentage MOE exceeds 50% of estimate
36109,"Tompkins County, New York",36,2020-2024,one_or_two_years,22.429906542056074,NA,NA,NA,420,Percentage MOE exceeds 50% of estimate
36111,"Ulster County, New York",36,2020-2024,one_or_two_years,21.85792349726776,NA,NA,NA,420,Percentage MOE exceeds 50% of estimate
36113,"Warren County, New York",36,2020-2024,one_or_two_years,40.17341040462428,NA,NA,NA,420,Percentage MOE exceeds 50% of estimate
36115,"Washington County, New York",36,2020-2024,one_or_two_years,14.97659906396256,NA,NA,NA,420,Percentage MOE exceeds 50% of estimate
36117,"Wayne County, New York",36,2020-2024,one_or_two_years,19.498607242339833,NA,NA,NA,420,Percentage MOE exceeds 50% of estimate
36119,"Westchester County, New York",36,2020-2024,one_or_two_years,21.667159326041975,172,59.166666666666664,6,420,Retained
36121,"Wyoming County, New York",36,2020-2024,one_or_two_years,16.666666666666664,NA,NA,NA,420,Percentage MOE exceeds 50% of estimate
36123,"Yates County, New York",36,2020-2024,one_or_two_years,48.031496062992126,NA,NA,NA,420,Percentage MOE exceeds 50% of estimate
37001,"Alamance County, North Carolina",37,2020-2024,one_or_two_years,29.351535836177472,62,85.35714285714286,9,420,Retained
37003,"Alexander County, North Carolina",37,2020-2024,one_or_two_years,1.1428571428571428,NA,NA,NA,420,Percentage MOE exceeds 50% of estimate
37005,"Alleghany County, North Carolina",37,2020-2024,one_or_two_years,0,NA,NA,NA,420,Unavailable MOE or zero percentage
37007,"Anson County, North Carolina",37,2020-2024,one_or_two_years,29.496402877697843,NA,NA,NA,420,Percentage MOE exceeds 50% of estimate
37009,"Ashe County, North Carolina",37,2020-2024,one_or_two_years,11.178247734138973,NA,NA,NA,420,Percentage MOE exceeds 50% of estimate
37011,"Avery County, North Carolina",37,2020-2024,one_or_two_years,11.688311688311687,NA,NA,NA,420,Percentage MOE exceeds 50% of estimate
37013,"Beaufort County, North Carolina",37,2020-2024,one_or_two_years,36.9449378330373,NA,NA,NA,420,Percentage MOE exceeds 50% of estimate
37015,"Bertie County, North Carolina",37,2020-2024,one_or_two_years,3.571428571428571,NA,NA,NA,420,Percentage MOE exceeds 50% of estimate
37017,"Bladen County, North Carolina",37,2020-2024,one_or_two_years,9.090909090909092,NA,NA,NA,420,Percentage MOE exceeds 50% of estimate
37019,"Brunswick County, North Carolina",37,2020-2024,one_or_two_years,27.514600908500974,NA,NA,NA,420,Percentage MOE exceeds 50% of estimate
37021,"Buncombe County, North Carolina",37,2020-2024,one_or_two_years,9.117013639626705,NA,NA,NA,420,Percentage MOE exceeds 50% of estimate
37023,"Burke County, North Carolina",37,2020-2024,one_or_two_years,3.278688524590164,NA,NA,NA,420,Percentage MOE exceeds 50% of estimate
37025,"Cabarrus County, North Carolina",37,2020-2024,one_or_two_years,26.112759643916917,87,79.4047619047619,8,420,Retained
37027,"Caldwell County, North Carolina",37,2020-2024,one_or_two_years,8.225616921269095,NA,NA,NA,420,Percentage MOE exceeds 50% of estimate
37029,"Camden County, North Carolina",37,2020-2024,one_or_two_years,92.85714285714286,NA,NA,NA,420,Percentage MOE exceeds 50% of estimate
37031,"Carteret County, North Carolina",37,2020-2024,one_or_two_years,21.272365805168985,NA,NA,NA,420,Percentage MOE exceeds 50% of estimate
37033,"Caswell County, North Carolina",37,2020-2024,one_or_two_years,50,NA,NA,NA,420,Percentage MOE exceeds 50% of estimate
37035,"Catawba County, North Carolina",37,2020-2024,one_or_two_years,12.071535022354695,NA,NA,NA,420,Percentage MOE exceeds 50% of estimate
37037,"Chatham County, North Carolina",37,2020-2024,one_or_two_years,53.76344086021505,7,98.45238095238095,10,420,Retained
37039,"Cherokee County, North Carolina",37,2020-2024,one_or_two_years,22.597402597402596,NA,NA,NA,420,Percentage MOE exceeds 50% of estimate
37041,"Chowan County, North Carolina",37,2020-2024,one_or_two_years,14.917127071823206,NA,NA,NA,420,Percentage MOE exceeds 50% of estimate
37043,"Clay County, North Carolina",37,2020-2024,one_or_two_years,64.70588235294117,NA,NA,NA,420,Percentage MOE exceeds 50% of estimate
37045,"Cleveland County, North Carolina",37,2020-2024,one_or_two_years,24.267782426778243,NA,NA,NA,420,Percentage MOE exceeds 50% of estimate
